rep,crossover_log,crossover_gdp
1,10.1017323362106,24385.216248759185
2,10.31974631712784,30325.563544281507
3,9.265794173363979,10570.201830788705
4,9.611792560801081,14939.92682576644
5,10.344216288307603,31076.78288382733
6,9.4874834654766,13193.551486747281
7,9.64775551085759,15486.988687392022
8,10.527673701103735,37334.522026722494
9,9.268235300636572,10596.036558854978
10,10.053875943374894,23245.71152291065
11,9.710397336082876,16488.15191309526
12,9.968086805331195,21334.628981369606
13,9.684701502905588,16069.87215038523
14,9.108922444201607,9035.553330961782
15,9.265985044662044,10572.219571491221
16,9.763575062873535,17388.686331204175
17,8.628706660833485,5589.844011461926
18,9.698799518154438,16298.029960221633
19,9.226484560909762,10162.752104810164
20,9.408078988084073,12186.438183238757
21,9.43876172342266,12566.14690317612
22,9.113551833342829,9077.479394591639
23,8.440662966740424,4631.624579977105
24,8.767413738672424,6421.543181003805
25,9.94086842228961,20761.766439950843
26,9.14443273321297,9362.1733048904
27,10.156937098123647,25769.247384668695
28,9.145729831630975,9374.32484424079
29,9.79896459599046,18015.082379329277
30,8.02819684673104,3066.2078429040703
31,9.329184569972018,11261.944412678431
32,8.193590525426332,3617.6883569891493
33,10.046864934311333,23083.305608647544
34,10.214054937168587,27283.978401829823
35,9.811843247738073,18248.59277353291
36,10.47492012396093,35416.0407124491
37,9.352574623178779,11528.46672628508
38,9.597425527812653,14726.818933921855
39,9.852023574233552,18996.757282362265
40,8.9080776267608055,7391.4383286832035
41,10.151123468084563,25619.86914961308
42,9.436876259338304,12542.476206647907
43,9.779839189460203,17673.81048946997
44,8.014916373268667,3025.7563530225175
